1407,2028-11-07,1407,47,Tuesday,November,2028,2028-Nov,7,312,45,2028-W45,2028-11-05,45,2028-W45,2028-11-06,Non-Holiday,Weekday
1408,2028-11-08,1408,47,Wednesday,November,2028,2028-Nov,8,313,45,2028-W45,2028-11-05,45,2028-W45,2028-11-06,Non-Holiday,Weekday
1409,2028-11-09,1409,47,Thursday,November,2028,2028-Nov,9,314,45,2028-W45,2028-11-05,45,2028-W45,2028-11-06,Non-Holiday,Weekday
1410,2028-11-10,1410,47,Friday,November,2028,2028-Nov,10,315,45,2028-W45,2028-11-05,45,2028-W45,2028-11-06,Non-Holiday,Weekday
1411,2028-11-11,1411,47,Saturday,November,2028,2028-Nov,11,316,45,2028-W45,2028-11-05,45,2028-W45,2028-11-06,Non-Holiday,Weekend
1412,2028-11-12,1412,47,Sunday,November,2028,2028-Nov,12,317,45,2028-W45,2028-11-12,45,2028-W45,2028-11-06,Non-Holiday,Weekend
1413,2028-11-13,1413,47,Monday,November,2028,2028-Nov,13,318,46,2028-W46,2028-11-12,46,2028-W46,2028-11-13,Non-Holiday,Weekday
1414,2028-11-14,1414,47,Tuesday,November,2028,2028-Nov,14,319,46,2028-W46,2028-11-12,46,2028-W46,2028-11-13,Non-Holiday,Weekday
1415,2028-11-15,1415,47,Wednesday,November,2028,2028-Nov,15,320,46,2028-W46,2028-11-12,46,2028-W46,2028-11-13,Non-Holiday,Weekday
1416,2028-11-16,1416,47,Thursday,November,2028,2028-Nov,16,321,46,2028-W46,2028-11-12,46,2028-W46,2028-11-13,Non-Holiday,Weekday
1417,2028-11-17,1417,47,Friday,November,2028,2028-Nov,17,322,46,2028-W46,2028-11-12,46,2028-W46,2028-11-13,Non-Holiday,Weekday
1418,2028-11-18,1418,47,Saturday,November,2028,2028-Nov,18,323,46,2028-W46,2028-11-12,46,2028-W46,2028-11-13,Non-Holiday,Weekend
1419,2028-11-19,1419,47,Sunday,November,2028,2028-Nov,19,324,46,2028-W46,2028-11-19,46,2028-W46,2028-11-13,Non-Holiday,Weekend
1420,2028-11-20,1420,47,Monday,November,2028,2028-Nov,20,325,47,2028-W47,2028-11-19,47,2028-W47,2028-11-20,Non-Holiday,Weekday
1421,2028-11-21,1421,47,Tuesday,November,2028,2028-Nov,21,326,47,2028-W47,2028-11-19,47,2028-W47,2028-11-20,Non-Holiday,Weekday
1422,2028-11-22,1422,47,Wednesday,November,2028,2028-Nov,22,327,47,2028-W47,2028-11-19,47,2028-W47,2028-11-20,Non-Holiday,Weekday
1423,2028-11-23,1423,47,Thursday,November,2028,2028-Nov,23,328,47,2028-W47,2028-11-19,47,2028-W47,2028-11-20,Non-Holiday,Weekday
1424,2028-11-24,1424,47,Friday,November,2028,2028-Nov,24,329,47,2028-W47,2028-11-19,47,2028-W47,2028-11-20,Non-Holiday,Weekday
1425,2028-11-25,1425,47,Saturday,November,2028,2028-Nov,25,330,47,2028-W47,2028-11-19,47,2028-W47,2028-11-20,Non-Holiday,Weekend
1426,2028-11-26,1426,47,Sunday,November,2028,2028-Nov,26,331,47,2028-W47,2028-11-26,47,2028-W47,2028-11-20,Non-Holiday,Weekend
1427,2028-11-27,1427,47,Monday,November,2028,2028-Nov,27,332,48,2028-W48,2028-11-26,48,2028-W48,2028-11-27,Non-Holiday,Weekday
1428,2028-11-28,1428,47,Tuesday,November,2028,2028-Nov,28,333,48,2028-W48,2028-11-26,48,2028-W48,2028-11-27,Non-Holiday,Weekday
1429,2028-11-29,1429,47,Wednesday,November,2028,2028-Nov,29,334,48,2028-W48,2028-11-26,48,2028-W48,2028-11-27,Non-Holiday,Weekday
1430,2028-11-30,1430,47,Thursday,November,2028,2028-Nov,30,335,48,2028-W48,2028-11-26,48,2028-W48,2028-11-27,Non-Holiday,Weekday
1431,2028-12-01,1431,48,Friday,December,2028,2028-Dec,1,336,48,2028-W48,2028-11-26,48,2028-W48,2028-11-27,Non-Holiday,Weekday
1432,2028-12-02,1432,48,Saturday,December,2028,2028-Dec,2,337,48,2028-W48,2028-11-26,48,2028-W48,2028-11-27,Non-Holiday,Weekend
1433,2028-12-03,1433,48,Sunday,December,2028,2028-Dec,3,338,48,2028-W48,2028-12-03,48,2028-W48,2028-11-27,Non-Holiday,Weekend
1434,2028-12-04,1434,48,Monday,December,2028,2028-Dec,4,339,49,2028-W49,2028-12-03,49,2028-W49,2028-12-04,Non-Holiday,Weekday
1435,2028-12-05,1435,48,Tuesday,December,2028,2028-Dec,5,340,49,2028-W49,2028-12-03,49,2028-W49,2028-12-04,Non-Holiday,Weekday
1436,2028-12-06,1436,48,Wednesday,December,2028,2028-Dec,6,341,49,2028-W49,2028-12-03,49,2028-W49,2028-12-04,Non-Holiday,Weekday
1437,2028-12-07,1437,48,Thursday,December,2028,2028-Dec,7,342,49,2028-W49,2028-12-03,49,2028-W49,2028-12-04,Non-Holiday,Weekday
1438,2028-12-08,1438,48,Friday,December,2028,2028-Dec,8,343,49,2028-W49,2028-12-03,49,2028-W49,2028-12-04,Non-Holiday,Weekday
1439,2028-12-09,1439,48,Saturday,December,2028,2028-Dec,9,344,49,2028-W49,2028-12-03,49,2028-W49,2028-12-04,Non-Holiday,Weekend
1440,2028-12-10,1440,48,Sunday,December,2028,2028-Dec,10,345,49,2028-W49,2028-12-10,49,2028-W49,2028-12-04,Non-Holiday,Weekend
1441,2028-12-11,1441,48,Monday,December,2028,2028-Dec,11,346,50,2028-W50,2028-12-10,50,2028-W50,2028-12-11,Non-Holiday,Weekday
1442,2028-12-12,1442,48,Tuesday,December,2028,2028-Dec,12,347,50,2028-W50,2028-12-10,50,2028-W50,2028-12-11,Non-Holiday,Weekday
1443,2028-12-13,1443,48,Wednesday,December,2028,2028-Dec,13,348,50,2028-W50,2028-12-10,50,2028-W50,2028-12-11,Non-Holiday,Weekday
1444,2028-12-14,1444,48,Thursday,December,2028,2028-Dec,14,349,50,2028-W50,2028-12-10,50,2028-W50,2028-12-11,Non-Holiday,Weekday
1445,2028-12-15,1445,48,Friday,December,2028,2028-Dec,15,350,50,2028-W50,2028-12-10,50,2028-W50,2028-12-11,Non-Holiday,Weekday
1446,2028-12-16,1446,48,Saturday,December,2028,2028-Dec,16,351,50,2028-W50,2028-12-10,50,2028-W50,2028-12-11,Non-Holiday,Weekend
1447,2028-12-17,1447,48,Sunday,December,2028,2028-Dec,17,352,50,2028-W50,2028-12-17,50,2028-W50,2028-12-11,Non-Holiday,Weekend
1448,2028-12-18,1448,48,Monday,December,2028,2028-Dec,18,353,51,2028-W51,2028-12-17,51,2028-W51,2028-12-18,Non-Holiday,Weekday
1449,2028-12-19,1449,48,Tuesday,December,2028,2028-Dec,19,354,51,2028-W51,2028-12-17,51,2028-W51,2028-12-18,Non-Holiday,Weekday
1450,2028-12-20,1450,48,Wednesday,December,2028,2028-Dec,20,355,51,2028-W51,2028-12-17,51,2028-W51,2028-12-18,Non-Holiday,Weekday
1451,2028-12-21,1451,48,Thursday,December,2028,2028-Dec,21,356,51,2028-W51,2028-12-17,51,2028-W51,2028-12-18,Non-Holiday,Weekday
1452,2028-12-22,1452,48,Friday,December,2028,2028-Dec,22,357,51,2028-W51,2028-12-17,51,2028-W51,2028-12-18,Non-Holiday,Weekday
1453,2028-12-23,1453,48,Saturday,December,2028,2028-Dec,23,358,51,2028-W51,2028-12-17,51,2028-W51,2028-12-18,Non-Holiday,Weekend
1454,2028-12-24,1454,48,Sunday,December,2028,2028-Dec,24,359,51,2028-W51,2028-12-24,51,2028-W51,2028-12-18,Non-Holiday,Weekend
1455,2028-12-25,1455,48,Monday,December,2028,2028-Dec,25,360,52,2028-W52,2028-12-24,52,2028-W52,2028-12-25,Non-Holiday,Weekday
1456,2028-12-26,1456,48,Tuesday,December,2028,2028-Dec,26,361,52,2028-W52,2028-12-24,52,2028-W52,2028-12-25,Non-Holiday,Weekday
1457,2028-12-27,1457,48,Wednesday,December,2028,2028-Dec,27,362,52,2028-W52,2028-12-24,52,2028-W52,2028-12-25,Non-Holiday,Weekday
1458,2028-12-28,1458,48,Thursday,December,2028,2028-Dec,28,363,52,2028-W52,2028-12-24,52,2028-W52,2028-12-25,Non-Holiday,Weekday
1459,2028-12-29,1459,48,Friday,December,2028,2028-Dec,29,364,52,2028-W52,2028-12-24,52,2028-W52,2028-12-25,Non-Holiday,Weekday
1460,2028-12-30,1460,48,Saturday,December,2028,2028-Dec,30,365,52,2028-W52,2028-12-24,52,2028-W52,2028-12-25,Non-Holiday,Weekend
1461,2028-12-31,1461,48,Sunday,December,2028,2028-Dec,31,366,52,2028-W52,2028-12-31,52,2028-W52,2028-12-25,Non-Holiday,Weekend
1462,2029-01-01,1462,49,Monday,January,2029,2029-Jan,1,1,53,2028-W53,2028-12-31,1,2029-W01,2029-01-01,Non-Holiday,Weekday
1463,2029-01-02,1463,49,Tuesday,January,2029,2029-Jan,2,2,53,2028-W53,2028-12-31,1,2029-W01,2029-01-01,Non-Holiday,Weekday
1464,2029-01-03,1464,49,Wednesday,January,2029,2029-Jan,3,3,53,2028-W53,2028-12-31,1,2029-W01,2029-01-01,Non-Holiday,Weekday
1465,2029-01-04,1465,49,Thursday,January,2029,2029-Jan,4,4,53,2028-W53,2028-12-31,1,2029-W01,2029-01-01,Non-Holiday,Weekday
1466,2029-01-05,1466,49,Friday,January,2029,2029-Jan,5,5,53,2028-W53,2028-12-31,1,2029-W01,2029-01-01,Non-Holiday,Weekday
1467,2029-01-06,1467,49,Saturday,January,2029,2029-Jan,6,6,53,2028-W53,2028-12-31,1,2029-W01,2029-01-01,Non-Holiday,Weekend
1468,2029-01-07,1468,49,Sunday,January,2029,2029-Jan,7,7,53,2028-W53,2029-01-07,1,2029-W01,2029-01-01,Non-Holiday,Weekend
1469,2029-01-08,1469,49,Monday,January,2029,2029-Jan,8,8,1,2029-W01,2029-01-07,2,2029-W02,2029-01-08,Non-Holiday,Weekday
1470,2029-01-09,1470,49,Tuesday,January,2029,2029-Jan,9,9,1,2029-W01,2029-01-07,2,2029-W02,2029-01-08,Non-Holiday,Weekday
1471,2029-01-10,1471,49,Wednesday,January,2029,2029-Jan,10,10,1,2029-W01,2029-01-07,2,2029-W02,2029-01-08,Non-Holiday,Weekday
1472,2029-01-11,1472,49,Thursday,January,2029,2029-Jan,11,11,1,2029-W01,2029-01-07,2,2029-W02,2029-01-08,Non-Holiday,Weekday
1473,2029-01-12,1473,49,Friday,January,2029,2029-Jan,12,12,1,2029-W01,2029-01-07,2,2029-W02,2029-01-08,Non-Holiday,Weekday
1474,2029-01-13,1474,49,Saturday,January,2029,2029-Jan,13,13,1,2029-W01,2029-01-07,2,2029-W02,2029-01-08,Non-Holiday,Weekend
1475,2029-01-14,1475,49,Sunday,January,2029,2029-Jan,14,14,1,2029-W01,2029-01-14,2,2029-W02,2029-01-08,Non-Holiday,Weekend
1476,2029-01-15,1476,49,Monday,January,2029,2029-Jan,15,15,2,2029-W02,2029-01-14,3,2029-W03,2029-01-15,Non-Holiday,Weekday
1477,2029-01-16,1477,49,Tuesday,January,2029,2029-Jan,16,16,2,2029-W02,2029-01-14,3,2029-W03,2029-01-15,Non-Holiday,Weekday
1478,2029-01-17,1478,49,Wednesday,January,2029,2029-Jan,17,17,2,2029-W02,2029-01-14,3,2029-W03,2029-01-15,Non-Holiday,Weekday
1479,2029-01-18,1479,49,Thursday,January,2029,2029-Jan,18,18,2,2029-W02,2029-01-14,3,2029-W03,2029-01-15,Non-Holiday,Weekday
1480,2029-01-19,1480,49,Friday,January,2029,2029-Jan,19,19,2,2029-W02,2029-01-14,3,2029-W03,2029-01-15,Non-Holiday,Weekday
1481,2029-01-20,1481,49,Saturday,January,2029,2029-Jan,20,20,2,2029-W02,2029-01-14,3,2029-W03,2029-01-15,Non-Holiday,Weekend
1482,2029-01-21,1482,49,Sunday,January,2029,2029-Jan,21,21,2,2029-W02,2029-01-21,3,2029-W03,2029-01-15,Non-Holiday,Weekend
1483,2029-01-22,1483,49,Monday,January,2029,2029-Jan,22,22,3,2029-W03,2029-01-21,4,2029-W04,2029-01-22,Non-Holiday,Weekday
1484,2029-01-23,1484,49,Tuesday,January,2029,2029-Jan,23,23,3,2029-W03,2029-01-21,4,2029-W04,2029-01-22,Non-Holiday,Weekday
1485,2029-01-24,1485,49,Wednesday,January,2029,2029-Jan,24,24,3,2029-W03,2029-01-21,4,2029-W04,2029-01-22,Non-Holiday,Weekday
1486,2029-01-25,1486,49,Thursday,January,2029,2029-Jan,25,25,3,2029-W03,2029-01-21,4,2029-W04,2029-01-22,Non-Holiday,Weekday
1487,2029-01-26,1487,49,Friday,January,2029,2029-Jan,26,26,3,2029-W03,2029-01-21,4,2029-W04,2029-01-22,Non-Holiday,Weekday
1488,2029-01-27,1488,49,Saturday,January,2029,2029-Jan,27,27,3,2029-W03,2029-01-21,4,2029-W04,2029-01-22,Non-Holiday,Weekend
1489,2029-01-28,1489,49,Sunday,January,2029,2029-Jan,28,28,3,2029-W03,2029-01-28,4,2029-W04,2029-01-22,Non-Holiday,Weekend
1490,2029-01-29,1490,49,Monday,January,2029,2029-Jan,29,29,4,2029-W04,2029-01-28,5,2029-W05,2029-01-29,Non-Holiday,Weekday
1491,2029-01-30,1491,49,Tuesday,January,2029,2029-Jan,30,30,4,2029-W04,2029-01-28,5,2029-W05,2029-01-29,Non-Holiday,Weekday
1492,2029-01-31,1492,49,Wednesday,January,2029,2029-Jan,31,31,4,2029-W04,2029-01-28,5,2029-W05,2029-01-29,Non-Holiday,Weekday
1493,2029-02-01,1493,50,Thursday,February,2029,2029-Feb,1,32,4,2029-W04,2029-01-28,5,2029-W05,2029-01-29,Non-Holiday,Weekday
1494,2029-02-02,1494,50,Friday,February,2029,2029-Feb,2,33,4,2029-W04,2029-01-28,5,2029-W05,2029-01-29,Non-Holiday,Weekday
1495,2029-02-03,1495,50,Saturday,February,2029,2029-Feb,3,34,4,2029-W04,2029-01-28,5,2029-W05,2029-01-29,Non-Holiday,Weekend
1496,2029-02-04,1496,50,Sunday,February,2029,2029-Feb,4,35,4,2029-W04,2029-02-04,5,2029-W05,2029-01-29,Non-Holiday,Weekend
1497,2029-02-05,1497,50,Monday,February,2029,2029-Feb,5,36,5,2029-W05,2029-02-04,6,2029-W06,2029-02-05,Non-Holiday,Weekday
1498,2029-02-06,1498,50,Tuesday,February,2029,2029-Feb,6,37,5,2029-W05,2029-02-04,6,2029-W06,2029-02-05,Non-Holiday,Weekday
1499,2029-02-07,1499,50,Wednesday,February,2029,2029-Feb,7,38,5,2029-W05,2029-02-04,6,2029-W06,2029-02-05,Non-Holiday,Weekday
1500,2029-02-08,1500,50,Thursday,February,2029,2029-Feb,8,39,5,2029-W05,2029-02-04,6,2029-W06,2029-02-05,Non-Holiday,Weekday
1501,2029-02-09,1501,50,Friday,February,2029,2029-Feb,9,40,5,2029-W05,2029-02-04,6,2029-W06,2029-02-05,Non-Holiday,Weekday
1502,2029-02-10,1502,50,Saturday,February,2029,2029-Feb,10,41,5,2029-W05,2029-02-04,6,2029-W06,2029-02-05,Non-Holiday,Weekend
1503,2029-02-11,1503,50,Sunday,February,2029,2029-Feb,11,42,5,2029-W05,2029-02-11,6,2029-W06,2029-02-05,Non-Holiday,Weekend
1504,2029-02-12,1504,50,Monday,February,2029,2029-Feb,12,43,6,2029-W06,2029-02-11,7,2029-W07,2029-02-12,Non-Holiday,Weekday
1505,2029-02-13,1505,50,Tuesday,February,2029,2029-Feb,13,44,6,2029-W06,2029-02-11,7,2029-W07,2029-02-12,Non-Holiday,Weekday
1506,2029-02-14,1506,50,Wednesday,February,2029,2029-Feb,14,45,6,2029-W06,2029-02-11,7,2029-W07,2029-02-12,Non-Holiday,Weekday
1507,2029-02-15,1507,50,Thursday,February,2029,2029-Feb,15,46,6,2029-W06,2029-02-11,7,2029-W07,2029-02-12,Non-Holiday,Weekday
1508,2029-02-16,1508,50,Friday,February,2029,2029-Feb,16,47,6,2029-W06,2029-02-11,7,2029-W07,2029-02-12,Non-Holiday,Weekday
1509,2029-02-17,1509,50,Saturday,February,2029,2029-Feb,17,48,6,2029-W06,2029-02-11,7,2029-W07,2029-02-12,Non-Holiday,Weekend
1510,2029-02-18,1510,50,Sunday,February,2029,2029-Feb,18,49,6,2029-W06,2029-02-18,7,2029-W07,2029-02-12,Non-Holiday,Weekend
1511,2029-02-19,1511,50,Monday,February,2029,2029-Feb,19,50,7,2029-W07,2029-02-18,8,2029-W08,2029-02-19,Non-Holiday,Weekday
1512,2029-02-20,1512,50,Tuesday,February,2029,2029-Feb,20,51,7,2029-W07,2029-02-18,8,2029-W08,2029-02-19,Non-Holiday,Weekday
1513,2029-02-21,1513,50,Wednesday,February,2029,2029-Feb,21,52,7,2029-W07,2029-02-18,8,2029-W08,2029-02-19,Non-Holiday,Weekday
1514,2029-02-22,1514,50,Thursday,February,2029,2029-Feb,22,53,7,2029-W07,2029-02-18,8,2029-W08,2029-02-19,Non-Holiday,Weekday
1515,2029-02-23,1515,50,Friday,February,2029,2029-Feb,23,54,7,2029-W07,2029-02-18,8,2029-W08,2029-02-19,Non-Holiday,Weekday
1516,2029-02-24,1516,50,Saturday,February,2029,2029-Feb,24,55,7,2029-W07,2029-02-18,8,2029-W08,2029-02-19,Non-Holiday,Weekend
1517,2029-02-25,1517,50,Sunday,February,2029,2029-Feb,25,56,7,2029-W07,2029-02-25,8,2029-W08,2029-02-19,Non-Holiday,Weekend
1518,2029-02-26,1518,50,Monday,February,2029,2029-Feb,26,57,8,2029-W08,2029-02-25,9,2029-W09,2029-02-26,Non-Holiday,Weekday
1519,2029-02-27,1519,50,Tuesday,February,2029,2029-Feb,27,58,8,2029-W08,2029-02-25,9,2029-W09,2029-02-26,Non-Holiday,Weekday
1520,2029-02-28,1520,50,Wednesday,February,2029,2029-Feb,28,59,8,2029-W08,2029-02-25,9,2029-W09,2029-02-26,Non-Holiday,Weekday
1521,2029-03-01,1521,51,Thursday,March,2029,2029-Mar,1,60,8,2029-W08,2029-02-25,9,2029-W09,2029-02-26,Non-Holiday,Weekday
1522,2029-03-02,1522,51,Friday,March,2029,2029-Mar,2,61,8,2029-W08,2029-02-25,9,2029-W09,2029-02-26,Non-Holiday,Weekday
1523,2029-03-03,1523,51,Saturday,March,2029,2029-Mar,3,62,8,2029-W08,2029-02-25,9,2029-W09,2029-02-26,Non-Holiday,Weekend
1524,2029-03-04,1524,51,Sunday,March,2029,2029-Mar,4,63,8,2029-W08,2029-03-04,9,2029-W09,2029-02-26,Non-Holiday,Weekend
1525,2029-03-05,1525,51,Monday,March,2029,2029-Mar,5,64,9,2029-W09,2029-03-04,10,2029-W10,2029-03-05,Non-Holiday,Weekday
1526,2029-03-06,1526,51,Tuesday,March,2029,2029-Mar,6,65,9,2029-W09,2029-03-04,10,2029-W10,2029-03-05,Non-Holiday,Weekday
1527,2029-03-07,1527,51,Wednesday,March,2029,2029-Mar,7,66,9,2029-W09,2029-03-04,10,2029-W10,2029-03-05,Non-Holiday,Weekday
1528,2029-03-08,1528,51,Thursday,March,2029,2029-Mar,8,67,9,2029-W09,2029-03-04,10,2029-W10,2029-03-05,Non-Holiday,Weekday
1529,2029-03-09,1529,51,Friday,March,2029,2029-Mar,9,68,9,2029-W09,2029-03-04,10,2029-W10,2029-03-05,Non-Holiday,Weekday
1530,2029-03-10,1530,51,Saturday,March,2029,2029-Mar,10,69,9,2029-W09,2029-03-04,10,2029-W10,2029-03-05,Non-Holiday,Weekend
1531,2029-03-11,1531,51,Sunday,March,2029,2029-Mar,11,70,9,2029-W09,2029-03-11,10,2029-W10,2029-03-05,Non-Holiday,Weekend
1532,2029-03-12,1532,51,Monday,March,2029,2029-Mar,12,71,10,2029-W10,2029-03-11,11,2029-W11,2029-03-12,Non-Holiday,Weekday
1533,2029-03-13,1533,51,Tuesday,March,2029,2029-Mar,13,72,10,2029-W10,2029-03-11,11,2029-W11,2029-03-12,Non-Holiday,Weekday
1534,2029-03-14,1534,51,Wednesday,March,2029,2029-Mar,14,73,10,2029-W10,2029-03-11,11,2029-W11,2029-03-12,Non-Holiday,Weekday
1535,2029-03-15,1535,51,Thursday,March,2029,2029-Mar,15,74,10,2029-W10,2029-03-11,11,2029-W11,2029-03-12,Non-Holiday,Weekday
1536,2029-03-16,1536,51,Friday,March,2029,2029-Mar,16,75,10,2029-W10,2029-03-11,11,2029-W11,2029-03-12,Non-Holiday,Weekday
1537,2029-03-17,1537,51,Saturday,March,2029,2029-Mar,17,76,10,2029-W10,2029-03-11,11,2029-W11,2029-03-12,Non-Holiday,Weekend
1538,2029-03-18,1538,51,Sunday,March,2029,2029-Mar,18,77,10,2029-W10,2029-03-18,11,2029-W11,2029-03-12,Non-Holiday,Weekend
1539,2029-03-19,1539,51,Monday,March,2029,2029-Mar,19,78,11,2029-W11,2029-03-18,12,2029-W12,2029-03-19,Non-Holiday,Weekday
1540,2029-03-20,1540,51,Tuesday,March,2029,2029-Mar,20,79,11,2029-W11,2029-03-18,12,2029-W12,2029-03-19,Non-Holiday,Weekday
1541,2029-03-21,1541,51,Wednesday,March,2029,2029-Mar,21,80,11,2029-W11,2029-03-18,12,2029-W12,2029-03-19,Non-Holiday,Weekday
1542,2029-03-22,1542,51,Thursday,March,2029,2029-Mar,22,81,11,2029-W11,2029-03-18,12,2029-W12,2029-03-19,Non-Holiday,Weekday
1543,2029-03-23,1543,51,Friday,March,2029,2029-Mar,23,82,11,2029-W11,2029-03-18,12,2029-W12,2029-03-19,Non-Holiday,Weekday
1544,2029-03-24,1544,51,Saturday,March,2029,2029-Mar,24,83,11,2029-W11,2029-03-18,12,2029-W12,2029-03-19,Non-Holiday,Weekend
1545,2029-03-25,1545,51,Sunday,March,2029,2029-Mar,25,84,11,2029-W11,2029-03-25,12,2029-W12,2029-03-19,Non-Holiday,Weekend
1546,2029-03-26,1546,51,Monday,March,2029,2029-Mar,26,85,12,2029-W12,2029-03-25,13,2029-W13,2029-03-26,Non-Holiday,Weekday
1547,2029-03-27,1547,51,Tuesday,March,2029,2029-Mar,27,86,12,2029-W12,2029-03-25,13,2029-W13,2029-03-26,Non-Holiday,Weekday
1548,2029-03-28,1548,51,Wednesday,March,2029,2029-Mar,28,87,12,2029-W12,2029-03-25,13,2029-W13,2029-03-26,Non-Holiday,Weekday
1549,2029-03-29,1549,51,Thursday,March,2029,2029-Mar,29,88,12,2029-W12,2029-03-25,13,2029-W13,2029-03-26,Non-Holiday,Weekday
1550,2029-03-30,1550,51,Friday,March,2029,2029-Mar,30,89,12,2029-W12,2029-03-25,13,2029-W13,2029-03-26,Non-Holiday,Weekday
1551,2029-03-31,1551,51,Saturday,March,2029,2029-Mar,31,90,12,2029-W12,2029-03-25,13,2029-W13,2029-03-26,Non-Holiday,Weekend
1552,2029-04-01,1552,52,Sunday,April,2029,2029-Apr,1,91,12,2029-W12,2029-04-01,13,2029-W13,2029-03-26,Non-Holiday,Weekend
1553,2029-04-02,1553,52,Monday,April,2029,2029-Apr,2,92,13,2029-W13,2029-04-01,14,2029-W14,2029-04-02,Non-Holiday,Weekday
1554,2029-04-03,1554,52,Tuesday,April,2029,2029-Apr,3,93,13,2029-W13,2029-04-01,14,2029-W14,2029-04-02,Non-Holiday,Weekday
1555,2029-04-04,1555,52,Wednesday,April,2029,2029-Apr,4,94,13,2029-W13,2029-04-01,14,2029-W14,2029-04-02,Non-Holiday,Weekday
1556,2029-04-05,1556,52,Thursday,April,2029,2029-Apr,5,95,13,2029-W13,2029-04-01,14,2029-W14,2029-04-02,Non-Holiday,Weekday
1557,2029-04-06,1557,52,Friday,April,2029,2029-Apr,6,96,13,2029-W13,2029-04-01,14,2029-W14,2029-04-02,Non-Holiday,Weekday
1558,2029-04-07,1558,52,Saturday,April,2029,2029-Apr,7,97,13,2029-W13,2029-04-01,14,2029-W14,2029-04-02,Non-Holiday,Weekend
1559,2029-04-08,1559,52,Sunday,April,2029,2029-Apr,8,98,13,2029-W13,2029-04-08,14,2029-W14,2029-04-02,Non-Holiday,Weekend
1560,2029-04-09,1560,52,Monday,April,2029,2029-Apr,9,99,14,2029-W14,2029-04-08,15,2029-W15,2029-04-09,Non-Holiday,Weekday
1561,2029-04-10,1561,52,Tuesday,April,2029,2029-Apr,10,100,14,2029-W14,2029-04-08,15,2029-W15,2029-04-09,Non-Holiday,Weekday
1562,2029-04-11,1562,52,Wednesday,April,2029,2029-Apr,11,101,14,2029-W14,2029-04-08,15,2029-W15,2029-04-09,Non-Holiday,Weekday
1563,2029-04-12,1563,52,Thursday,April,2029,2029-Apr,12,102,14,2029-W14,2029-04-08,15,2029-W15,2029-04-09,Non-Holiday,Weekday
1564,2029-04-13,1564,52,Friday,April,2029,2029-Apr,13,103,14,2029-W14,2029-04-08,15,2029-W15,2029-04-09,Non-Holiday,Weekday
1565,2029-04-14,1565,52,Saturday,April,2029,2029-Apr,14,104,14,2029-W14,2029-04-08,15,2029-W15,2029-04-09,Non-Holiday,Weekend
1566,2029-04-15,1566,52,Sunday,April,2029,2029-Apr,15,105,14,2029-W14,2029-04-15,15,2029-W15,2029-04-09,Non-Holiday,Weekend
1567,2029-04-16,1567,52,Monday,April,2029,2029-Apr,16,106,15,2029-W15,2029-04-15,16,2029-W16,2029-04-16,Non-Holiday,Weekday
1568,2029-04-17,1568,52,Tuesday,April,2029,2029-Apr,17,107,15,2029-W15,2029-04-15,16,2029-W16,2029-04-16,Non-Holiday,Weekday
1569,2029-04-18,1569,52,Wednesday,April,2029,2029-Apr,18,108,15,2029-W15,2029-04-15,16,2029-W16,2029-04-16,Non-Holiday,Weekday
1570,2029-04-19,1570,52,Thursday,April,2029,2029-Apr,19,109,15,2029-W15,2029-04-15,16,2029-W16,2029-04-16,Non-Holiday,Weekday
1571,2029-04-20,1571,52,Friday,April,2029,2029-Apr,20,110,15,2029-W15,2029-04-15,16,2029-W16,2029-04-16,Non-Holiday,Weekday
1572,2029-04-21,1572,52,Saturday,April,2029,2029-Apr,21,111,15,2029-W15,2029-04-15,16,2029-W16,2029-04-16,Non-Holiday,Weekend
1573,2029-04-22,1573,52,Sunday,April,2029,2029-Apr,22,112,15,2029-W15,2029-04-22,16,2029-W16,2029-04-16,Non-Holiday,Weekend
1574,2029-04-23,1574,52,Monday,April,2029,2029-Apr,23,113,16,2029-W16,2029-04-22,17,2029-W17,2029-04-23,Non-Holiday,Weekday
1575,2029-04-24,1575,52,Tuesday,April,2029,2029-Apr,24,114,16,2029-W16,2029-04-22,17,2029-W17,2029-04-23,Non-Holiday,Weekday
1576,2029-04-25,1576,52,Wednesday,April,2029,2029-Apr,25,115,16,2029-W16,2029-04-22,17,2029-W17,2029-04-23,Non-Holiday,Weekday
1577,2029-04-26,1577,52,Thursday,April,2029,2029-Apr,26,116,16,2029-W16,2029-04-22,17,2029-W17,2029-04-23,Non-Holiday,Weekday
1578,2029-04-27,1578,52,Friday,April,2029,2029-Apr,27,117,16,2029-W16,2029-04-22,17,2029-W17,2029-04-23,Non-Holiday,Weekday
1579,2029-04-28,1579,52,Saturday,April,2029,2029-Apr,28,118,16,2029-W16,2029-04-22,17,2029-W17,2029-04-23,Non-Holiday,Weekend
1580,2029-04-29,1580,52,Sunday,April,2029,2029-Apr,29,119,16,2029-W16,2029-04-29,17,2029-W17,2029-04-23,Non-Holiday,Weekend
1581,2029-04-30,1581,52,Monday,April,2029,2029-Apr,30,120,17,2029-W17,2029-04-29,18,2029-W18,2029-04-30,Non-Holiday,Weekday
1582,2029-05-01,1582,53,Tuesday,May,2029,2029-May,1,121,17,2029-W17,2029-04-29,18,2029-W18,2029-04-30,Non-Holiday,Weekday
1583,2029-05-02,1583,53,Wednesday,May,2029,2029-May,2,122,17,2029-W17,2029-04-29,18,2029-W18,2029-04-30,Non-Holiday,Weekday
